Data Sessão,PL,Autor,Status,Votos,Presentes,Fonte
2025-10-02,229/2025,André do Gás,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,232/2025,Cacau Repórter,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,233/2025,Caio Perfister,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,234/2025,Calé,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,237/2025,André do Gás,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,263/2025,João Miguel,Não identificado,N/A,Chamada não identificada,video-BsSgj42_sG4-ytranscript.txt
2025-10-02,266/2025,Marcos Rangel,Não identificado,N/A,Chamada não identificada,video-BsSgj42_sG4-ytranscript.txt
2025-10-02,268/2025,Luciano Santos,Não identificado,N/A,Chamada não identificada,video-BsSgj42_sG4-ytranscript.txt
2025-10-02,278/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-LjyElyEboxw-ytranscript.txt
2025-10-02,278/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-MIMAhGI3G7M-ytranscript.txt
2025-10-02,279/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-MIMAhGI3G7M-ytranscript.txt
2025-10-02,280/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-LjyElyEboxw-ytranscript.txt
2025-10-02,281/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-LjyElyEboxw-ytranscript.txt
2025-10-02,281/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-MIMAhGI3G7M-ytranscript.txt
2025-10-02,44/2025,Paulinho Nogueira,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-_7wAlHRBLSA-ytranscript.txt
2025-10-02,75/2025,Fidel Faria,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-GWiUIy5IE0Q-ytranscript.txt
2025-10-02,79/2025,Fidel Faria,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-GWiUIy5IE0Q-ytranscript.txt
