Data Sessão,PL,Autor,Ementa,Status,Votos,Presentes,Fonte,Link YouTube
2025-11-09,305/2025,da vereadora professora Amanda,Institui o,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 06 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=Ko_Fus7_G3o
2025-11-27,305/2025,Paulinho Nogueira,Institui o,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-11-09,310/2025,Paulinho Nogueira,Institui o,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 06 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=Ko_Fus7_G3o
2025-11-09,314/2025,Fidel Faria,Autoriza a,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 06 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=Ko_Fus7_G3o
2025-11-09,315/2025,Fidel Faria,Autoriza a,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 06 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=Ko_Fus7_G3o
2025-10-02,316/2025,Diego Barbosa,Institui p,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Cacau Repórter, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 30 - 10 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=nQaGlr_AAcU
2025-11-27,316/2025,Diego Barbosa,Dispõe sobre d,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-10-02,317/2025,Maurício Lopes,Institui p,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Cacau Repórter, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 30 - 10 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=nQaGlr_AAcU
2025-11-09,317/2025,Dudo Resgate,Dispõe sobre d,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 06 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=Ko_Fus7_G3o
2025-10-02,319/2025,Maurício Lopes,Denominação de logradouro público,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Cacau Repórter, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 30 - 10 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=nQaGlr_AAcU
2025-12-09,320/2025,Cacau Repórter,De autoria do vereador Maurício Lopes. Projeto de lei número 320/2025 de autoria do vereador Maurício Lopes.,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 09 - 12 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=GJmqmTCnwXo
2025-12-02,321/2025,Fidel Faria,Institui o,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 02 - 12 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=1_fKnlVY00Q
2025-10-31,322/2025,Diego Barbosa,Dispõe sobre a,Encaminhado para Comissão,N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Sandrinho, Totó, Totó Online",Sessão da Câmara de Teresópolis - 04 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=roFgy_8zcIc
2025-11-27,323/2025,Dudu do Resgate,Dispõe sobre d,Em Discussão,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-10-31,324/2025,Fabinho Filé,Dispõe sobre d,Encaminhado para Comissão,N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Sandrinho, Totó, Totó Online",Sessão da Câmara de Teresópolis - 04 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=roFgy_8zcIc
2025-11-09,324/2025,Fabinho Filé,Dispõe sobre d,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 06 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=Ko_Fus7_G3o
2025-11-27,324/2025,Fabinho Filé,Dispõe sobre d,Aprovado (Votação Simbólica),N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-10-31,326/2025,Paulinho Nogueira,Institui o,Encaminhado para Comissão,N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Sandrinho, Totó, Totó Online",Sessão da Câmara de Teresópolis - 04 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=roFgy_8zcIc
2025-11-09,326/2025,Luciano Santos,Dispõe sobre d,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Paulinho Nogueira, Amurim, Totó, Totó Online",Sessão da Câmara de Teresópolis - 06 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=Ko_Fus7_G3o
2025-10-31,328/2025,Sandrinho,Institui c,Encaminhado para Comissão,N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Sandrinho, Totó, Totó Online",Sessão da Câmara de Teresópolis - 04 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=roFgy_8zcIc
2025-12-09,328/2025,Cacau Repórter,De autoria do vereador Diego Barbosa. Projeto de lei 328/2025 de autoria do vereador Sandrinho.,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 09 - 12 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=GJmqmTCnwXo
2025-11-25,33/2025,Cacau Repórter,Dispõe sobre d,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Sandrinho, Totó, Totó Online",Sessão da Câmara de Teresópolis - 13 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=NzW-ezYHKHs
2025-11-25,332/2025,Luciano Santos,Dispõe sobre a,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Sandrinho, Totó, Totó Online",Sessão da Câmara de Teresópolis - 13 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=NzW-ezYHKHs
2025-11-25,334/2025,Caio Perfister,Dispõe sobre d,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Sandrinho, Totó, Totó Online",Sessão da Câmara de Teresópolis - 13 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=NzW-ezYHKHs
2025-12-09,334/2025,Cacau Repórter,De autoria do vereador Diego Barbosa. Projeto de lei 328/2025 de autoria do vereador Sandrinho.,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 09 - 12 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=GJmqmTCnwXo
2025-11-25,337/2025,João Miguel,Inclui n,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Sandrinho, Totó, Totó Online",Sessão da Câmara de Teresópolis - 13 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=NzW-ezYHKHs
2025-11-25,339/2025,Sandrinho,Inclui n,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Sandrinho, Totó, Totó Online",Sessão da Câmara de Teresópolis - 13 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=NzW-ezYHKHs
2025-12-09,339/2025,Cacau Repórter,De autoria do vereador Sandrinho. Projeto de lei número 348 de 2025 de autoria do vereador Cacau Repórter.,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 09 - 12 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=GJmqmTCnwXo
2025-11-27,342/2025,Marcos Rangel,Revoga o,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-11-27,343/2025,Marcos Rangel,Revoga o,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-11-27,344/2025,Marcos Rangel,Revoga o,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-11-27,347/2025,Marcos Rangel,Dispõe sobre a,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-12-09,351/2025,Cacau Repórter,De autoria do vereador Calé e Cacau Repórter. Projeto de lei 351/2025 de autoria do vereador Fidel Faria.,Em Discussão,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 09 - 12 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=GJmqmTCnwXo
2025-11-27,354/2025,João Miguel,Dispõe sobre a,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-11-27,355/2025,João Miguel,Dispõe sobre a,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-12-09,359/2025,Cacau Repórter,De autoria do vereador Cacau Repórter. Projeto de lei 359/2025 de autoria do vereador João Miguel.,Em Discussão,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 09 - 12 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=GJmqmTCnwXo
2025-11-27,362/2025,João Miguel,Dispõe sobre a,Não identificado,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 27 - 11 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=F8canTMUMys
2025-12-09,367/2025,Fidel Faria,De autoria do executivo municipal. Projeto de lei 3662 de 2025 de autoria do executivo municipal.,Em Discussão,N/A,Chamada não identificada,Sessão da Câmara de Teresópolis - 09 - 12 - 2025 (ytranscript.app).txt,https://www.youtube.com/watch?v=GJmqmTCnwXo
2024-12-27,37/2022,Luciano Santos,Inclui o,Não identificado,N/A,Chamada não identificada,video-JHlCDk5N6Tc-ytranscript.txt,https://www.youtube.com/watch?v=JHlCDk5N6Tc
2025-04-03,44/2025,Érica Marra,Dispõe sobre d,Aprovado (Votação Simbólica),N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Amurim, Érica Marra",video-_7wAlHRBLSA-ytranscript.txt,https://www.youtube.com/watch?v=_7wAlHRBLSA
2025-04-30,63/2025,Dudu do Resgate,Dispõe sobre a,Não identificado,N/A,"Amanda, Cacau Repórter, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Amurim, Érica Marra",video-lRcIU8VZdIM-ytranscript.txt,https://www.youtube.com/watch?v=lRcIU8VZdIM
2025-04-02,66/2025,Dudu do Resgate,Dispõe sobre r,Aprovado (Votação Simbólica),N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira",video-q4OpqYXvxh0-ytranscript.txt,https://www.youtube.com/watch?v=q4OpqYXvxh0
2025-04-02,71/2025,Dudu do Resgate,Dispõe sobre a,Em Discussão,N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira",video-q4OpqYXvxh0-ytranscript.txt,https://www.youtube.com/watch?v=q4OpqYXvxh0
2025-04-02,72/2025,Autor não identificado,Autoriza o,Aprovado (Votação Simbólica),N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira",video-q4OpqYXvxh0-ytranscript.txt,https://www.youtube.com/watch?v=q4OpqYXvxh0
2025-04-15,75/2025,Cacau Repórter,Dispõe sobre o,Não identificado,N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Amurim",video-GWiUIy5IE0Q-ytranscript.txt,https://www.youtube.com/watch?v=GWiUIy5IE0Q
2025-04-15,79/2025,Cacau Repórter,Dispõe sobre o,Não identificado,N/A,"Amanda, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Amurim",video-GWiUIy5IE0Q-ytranscript.txt,https://www.youtube.com/watch?v=GWiUIy5IE0Q
